수행부서명,프로젝트명,시작일,종료일,포트폴리오,수주계약금액,수주부서명,고객명
Cloud사업수행팀,kt M mobile 재택근무용 IPCC 증설,2021.09.03,2022.01.02,IT 자산공급,"21,195,200",그룹영업팀,주식회사 케이티엠모바일
Cloud사업수행팀,비씨카드 마이데이터 클라우드 인프라 구축지원,2021.07.01,2021.10.31,SI,"466,222,000",금융영업2팀,주식회사 케이티
Cloud사업수행팀,[국책] MEC기반 5G 융합서비스 (NIA BizFarm 인프라 구축),2021.09.09,2021.12.17,IT 자산공급,"917,488,405",전략영업팀,주식회사 케이티
Cloud사업수행팀,[국책] NIA BizFarm 인프라 구축 용역,2021.09.13,2021.12.17,SI,"256,100,000",전략영업팀,주식회사 케이티
Cloud사업수행팀,서울대학교 GPU클러스터 구축 사업,2021.10.01,2021.10.31,IT 자산공급,"647,240,000",전략영업팀,주식회사 비엔아이엔씨
Cloud사업수행팀,비씨카드 마이데이터 라이선스 공급 사업,2021.09.29,2021.12.17,IT 자산공급,"1,589,825,800",금융영업2팀,주식회사 케이티
Cloud사업수행팀,2021년 EPC 대개체 및 구조개선(스토리지),2021.10.08,2022.05.20,IT 자산공급,"2,244,477,720",Cloud사업수행팀,(주)케이티클라우드
Cloud사업수행팀,2021년 On-Premise Cloud 인프라 구축,2021.10.08,2021.12.17,IT 자산공급,"317,578,352",전략영업팀,주식회사 케이티
Cloud사업수행팀,LG디스플레이 SBC App 가상화를 위한 HCI 자산공급,2021.10.19,2021.10.29,IT 자산공급,"820,400,000",전략영업팀,(주)삼일아이엔에스
Cloud사업수행팀,쿠팡 BCP DR 구축 사업,2021.10.11,2021.11.30,IT 자산공급,"775,735,000",공공영업팀,(주)삼일아이엔에스
Cloud사업수행팀,2021년 비씨카드 마이데이터 베어메탈 인프라 구축,2021.10.13,2021.12.17,IT 자산공급,"46,528,000",금융영업2팀,주식회사 케이티
Cloud사업수행팀,AI GPU 통합관리 플랫폼 상용 인프라 구축,2021.11.15,2021.12.17,IT 자산공급,"918,061,366",Cloud사업수행팀,주식회사 케이티
Cloud사업수행팀,kt cs 내부운영 서버 구매 계약,2021.11.15,2022.04.30,IT 자산공급,"19,200,000",그룹영업팀,(주)케이티씨에스
Cloud사업수행팀,kt cs DRM 서버 대개체,2021.11.15,2022.03.31,IT 자산공급,"19,400,000",그룹영업팀,(주)케이티씨에스
Cloud사업수행팀,2021년 On-Premise Cloud센터 상용 인프라 구축,2021.11.19,2021.12.17,IT 자산공급,"191,170,537",전략영업팀,주식회사 케이티
Cloud사업수행팀,2021년 Cloud NW 개발환경 구축,2021.11.29,2021.12.24,IT 자산공급,"92,955,440",Cloud사업수행팀,주식회사 케이티
Cloud사업수행팀,kt M mobile 상담석 및 재택근무용 장비증설,2021.12.10,2022.02.09,IT 자산공급,"60,944,800",그룹영업팀,주식회사 케이티엠모바일
Cloud사업수행팀,2021년 비즈메카 그룹웨어 고객 이전용 스토리지 구축,2021.12.09,2022.01.21,IT 자산공급,"276,345,000",Cloud사업수행팀,주식회사 케이티
Cloud사업수행팀,2021년 EPC 긴급 사업 대응 인프라 선투자(1차),2021.12.20,2021.12.28,IT 자산공급,"2,024,787,200",Cloud사업수행팀,주식회사 케이티
Cloud사업수행팀,한국엔지니어링협회 재해복구체계DRS 구축사업 BaaS 서비스_1년차,2021.11.01,2022.10.31,ITO,"12,000,000",전략영업팀,한국엔지니어링협회
Cloud사업수행팀,2021년 EPC G-Cloud DR 및 Watch서비스용 스토리지 구축,2021.12.16,2022.03.11,IT 자산공급,"243,019,000",Cloud사업수행팀,주식회사 케이티
Cloud사업수행팀,kt M mobile 네트워크 장비 임대,2021.10.22,2022.03.21,IT 자산공급,"4,316,000",그룹영업팀,주식회사 케이티엠모바일
Cloud사업컨설팅팀,kt sat ICBS Cloud 구축,2019.11.01,2022.10.31,ITO,"574,557,480",그룹영업팀,주식회사 케이티샛
Cloud사업컨설팅팀,[총판] kt telecop 차세대 시스템 1단계 Cloud 구축,2016.07.25,2022.01.31,ITO,"547,249,020",그룹영업팀,주식회사 케이티텔레캅
Cloud사업컨설팅팀,kt sat GNOC Cloud 구축,2020.01.19,2023.01.18,ITO,"64,337,280",그룹영업팀,주식회사 케이티샛
Cloud사업컨설팅팀,스토리위즈 블라이스 서비스 Cloud,2020.04.23,2023.08.31,ITO,"370,166,400",그룹영업팀,주식회사 스토리위즈
Cloud사업컨설팅팀,kt그룹희망나눔재단 목소리 복원 서비스 Cloud,2020.07.01,2022.06.30,ITO,"165,716,690",그룹영업팀,(주)케이티클라우드
Cloud사업컨설팅팀,신영증권 KT Cloud 서비스 제공 및 이용,2020.11.06,2023.11.05,ITO,"640,319,840",금융영업2팀,신영증권(주)
Cloud사업컨설팅팀,질병관리청 코로나19 접촉자 관리 및 클라우드 기반 시스템 구축,2020.12.11,2021.04.16,IT 자산공급,"265,000,000",유통영업팀,주식회사 케이티
Cloud사업컨설팅팀,Kt estate 통합관제플랫폼 Cloud 구축 (2021년도),2021.01.10,2022.01.09,ITO,"83,760,000",그룹영업팀,(주)케이티에스테이트
Cloud사업컨설팅팀,Kt estate 호텔 스마트 컨시어지 Cloud 구축 (2021년도),2021.01.10,2022.01.09,ITO,"16,512,000",그룹영업팀,(주)케이티에스테이트
Cloud사업컨설팅팀,KT-cloud 메이저 월드 스포츠예약 매칭 시스템(3년 약정),2021.01.04,2022.01.03,ITO,"4,469,088",유통영업팀,엠더블유홀딩스 주식회사
Cloud사업컨설팅팀,kt cs LMS Cloud,2021.01.27,2024.01.26,ITO,"96,369,408",그룹영업팀,(주)케이티씨에스
Cloud사업컨설팅팀,kt희망나눔재단 Cloud Ent 구축,2021.01.28,2022.01.27,ITO,"20,538,559",그룹영업팀,(재)케이티그룹희망나눔재단
Cloud사업컨설팅팀,경기도말산업협회 승마인관리시스템 cloud 청약_1년차,2021.02.16,2022.02.15,ITO,"15,760,320",전략영업팀,사단법인 경기도말산업협회
Cloud사업컨설팅팀,fn이노에듀 SLP4.0 Cloud서비스,2021.02.12,2024.03.30,ITO,"149,866,560",유통영업팀,주식회사 애프앤이노에듀
Cloud사업컨설팅팀,KOTA 정보시스템 클라우드 도입 컨설팅 사업,2021.02.08,2021.03.05,IT컨설팅,"10,000,000",유통영업팀,주식회사 스프린텍
Cloud사업컨설팅팀,부머스 국책과제 cloudpack 청약 2년차,2021.03.30,2022.03.29,ITO,"10,140,288",그룹영업팀,주식회사 부머스
Cloud사업컨설팅팀,헬스허브 광주사업장 G Cloud 서비스,2021.03.02,2022.05.02,ITO,"120,930,960",유통영업팀,(주)헬스허브
Cloud사업컨설팅팀,kt powertel 영업전산 Cloud 청약_1년차,2021.02.23,2022.02.22,ITO,"180,626,988",그룹영업팀,아이디스파워텔 주식회사
Cloud사업컨설팅팀,kt cs 홈페이지 Cloud Ent전환_6년차,2021.05.03,2022.05.02,ITO,"38,400,000",그룹영업팀,(주)케이티씨에스
Cloud사업컨설팅팀,멀티캠퍼스 LMS 중계서버 Cloud 서비스,2021.06.07,2022.06.06,ITO,"26,993,640",유통영업팀,넥스젠어쏘시에이트(주)
Cloud사업컨설팅팀,kt is 114.co.kr M2 존 Cloud 구축 (2021년도),2021.06.19,2022.06.18,ITO,"68,400,000",그룹영업팀,주식회사 케이티아이에스
Cloud사업컨설팅팀,kt희망지음 cloudpack 공급_3년차,2021.07.18,2022.07.17,ITO,"26,025,600",그룹영업팀,주식회사 케이티희망지음
Cloud사업컨설팅팀,소프트엔 Cloud 서비스_3년 약정 (2021년도),2021.07.16,2022.07.15,ITO,"2,579,400",그룹영업팀,(주)소프트엔
Cloud사업컨설팅팀,구리시체육회 G-Cloud 서비스 (2021년도),2021.07.13,2022.07.12,ITO,"8,983,104",그룹영업팀,구리시체육회(주민편익시설)
Cloud사업컨설팅팀,전기안전공사 관제시스템용 Cloud서비스(2년차),2021.07.20,2022.07.19,ITO,"38,294,640",유통영업팀,한국전기안전공사
Cloud사업컨설팅팀,kt telecop 목동 M2 존 통합 Cloud 구축,2021.07.01,2022.06.30,ITO,"209,712,000",그룹영업팀,주식회사 케이티텔레캅
Cloud사업컨설팅팀,kt cs 루트리 쇼핑몰 Cloud_2년차,2021.07.30,2022.07.29,ITO,"17,859,744",그룹영업팀,(주)케이티씨에스
Cloud사업컨설팅팀,kt sat VNMS 클라우드 청약,2021.07.27,2022.07.26,ITO,"36,261,792",그룹영업팀,주식회사 케이티샛
Cloud사업컨설팅팀,뉴아이텍 홈페이지 Cloud 전환_2021년도,2021.09.01,2022.08.31,ITO,"1,357,440",그룹영업팀,뉴아이텍주식회사
Cloud사업컨설팅팀,지니뮤직 10jam Cloudpack 청약 4년차,2021.09.07,2022.09.06,ITO,"43,200,000",그룹영업팀,(주) 지니뮤직
Cloud사업컨설팅팀,해양환경교육원 온라인교육 플랫폼 cloud 청약,2021.09.10,2022.09.09,ITO,"61,061,400",전략영업팀,주식회사 케이브레인컴퍼니
Cloud사업컨설팅팀,이투스 메타버스 교육플랫폼용 클라우드 서비스_1년차,2021.09.23,2022.09.22,ITO,"267,778,728",전략영업팀,이투스교육 주식회사 서초지점
Cloud사업컨설팅팀,바이오안정성정보센터 Cloud 시스템 구축_6년차,2021.11.01,2022.10.31,ITO,"1,202,580",유통영업팀,한국생명공학연구원
Cloud사업컨설팅팀,[테크]수원도시재단 G-cloud서비스_3년차,2021.10.07,2022.10.06,ITO,"5,275,176",유통영업팀,수원도시재단
Cloud사업컨설팅팀,kt estate 주차 플랫폼 Cloud 구축,2021.11.01,2022.10.31,ITO,"23,552,640",그룹영업팀,(주)케이티에스테이트
Cloud사업컨설팅팀,kt estate 인사 복무관리시스템 Cloud 구축,2021.10.10,2022.10.09,ITO,"13,647,360",그룹영업팀,(주)케이티에스테이트
Cloud사업컨설팅팀,kt commerce cloudpack 청약 2년차,2021.10.26,2022.10.25,ITO,"244,393,728",그룹영업팀,주식회사 케이티커머스
Cloud사업컨설팅팀,KMI HW증설 사업,2021.11.15,2022.01.28,IT 자산공급,"1,155,000,000",공공영업팀,(재)한국의학연구소
Cloud사업컨설팅팀,한국교육문화연구원 Cloud 서비스 (2021년),2021.11.05,2022.11.04,ITO,"3,958,440",그룹영업팀,(주)한국교육문화연구원
Cloud사업컨설팅팀,kt sat MVSAT APMS Cloud 구축,2021.11.13,2022.11.12,ITO,"23,544,000",그룹영업팀,주식회사 케이티샛
Cloud사업컨설팅팀,kt alpha 신규사업용 Cloud 청약,2021.11.11,2022.11.10,ITO,"87,167,700",그룹영업팀,주식회사 케이티알파
Cloud사업혁신팀,2021년 Cloud총판 사업,2021.01.01,2021.12.31,SI,,Cloud사업혁신팀,주식회사 케이티
Cloud사업혁신팀,베어메탈 백업 상품화,2021.04.01,2021.12.31,SI,,Cloud사업혁신팀,주식회사 케이티
Cloud사업혁신팀,[총판] kt M mobile IFRS15 시스템 Cloud 구축,2016.08.05,2021.12.31,ITO,"272,135,120",그룹영업팀,주식회사 케이티엠모바일
Cloud사업혁신팀,kt estate 호텔 스마트 컨시어지 서비스 cloud구축,2018.01.10,2021.01.09,ITO,"67,939,432",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,kt estate Smart 통합 관제 시스템 cloud 구축,2018.01.10,2021.01.09,ITO,"192,858,397",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,[총판] kt telecop 목동CDC 통합 Cloud 구축,2018.01.01,2021.06.30,ITO,"917,762,349",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,[총판] kt telecop 듀오 온라인가입센터 영업전산 Cloud 구축,2018.06.08,2021.10.31,ITO,"66,103,092",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,[총판] kt sat IFRS15 Cloud 구축,2018.06.20,2021.09.24,ITO,"57,117,957",그룹영업팀,주식회사 케이티샛
Cloud사업혁신팀,kt estate 주차 플랫폼 Cloud 구축,2018.06.30,2021.10.31,ITO,"65,727,167",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,[총판] kt M mobile 상담 시스템 Cloud 구축,2018.07.17,2021.10.31,ITO,"369,778,909",그룹영업팀,주식회사 케이티엠모바일
Cloud사업혁신팀,[총판] kt telecop 영상플랫폼 Cloud 구축,2018.08.01,2021.12.31,ITO,"82,036,317",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,kt estate 인사 복무관리시스템 Cloud 구축,2018.10.10,2021.10.09,ITO,"37,207,106",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,kt희망나눔재단 Cloud Ent 구축,2020.01.28,2021.01.27,ITO,"20,255,874",그룹영업팀,(재)케이티그룹희망나눔재단
Cloud사업혁신팀,kt is SCA 클라우드 시스템 (2020년),2020.02.01,2021.01.31,ITO,"52,607,908",그룹영업팀,주식회사 케이티아이에스
Cloud사업혁신팀,fn이노에듀 SLP4.0 Cloud서비스,2020.02.12,2021.02.28,ITO,"65,394,609",유통영업팀,주식회사 애프앤이노에듀
Cloud사업혁신팀,한국가상화폐거래소 클라우드 인프라 구축(2년차),2020.04.01,2021.03.31,ITO,"41,341,864",유통영업팀,코벡스 주식회사
Cloud사업혁신팀,부머스 국책과제 cloudpack 청약 1년차,2020.03.30,2021.03.29,ITO,"9,755,220",그룹영업팀,주식회사 부머스
Cloud사업혁신팀,Kt NexR홈페이지 Cloud Ent전환 5년차,2020.04.22,2021.04.21,ITO,"8,049,785",그룹영업팀,(주)케이티넥스알
Cloud사업혁신팀,kt cs 홈페이지 Cloud Ent전환 5년차,2020.05.03,2021.05.02,ITO,"32,654,587",그룹영업팀,(주)케이티씨에스
Cloud사업혁신팀,코리아리즘 Storywiz 블라이스초이스 AWS 서비스,2020.05.12,2021.05.11,ITO,"23,151,901",그룹영업팀,(주)코리아리즘
Cloud사업혁신팀,kt is 114.co.kr M2 존 Clioud 구축 (2020년도),2020.06.19,2021.06.18,ITO,"49,398,245",그룹영업팀,주식회사 케이티아이에스
Cloud사업혁신팀,구리시체육회 G-Cloud 서비스,2020.07.13,2021.07.12,ITO,"8,653,350",그룹영업팀,구리시체육회(주민편익시설)
Cloud사업혁신팀,kt telecop All-IoT 시스템 VPC 클라우드 이용 (20년),2020.08.01,2021.07.31,ITO,"261,000,000",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,나스미디어 광고송출시스템 AWS 클라우드 계약(3년차),2020.07.16,2021.07.15,ITO,"415,445,019",그룹영업팀,(주)나스미디어
Cloud사업혁신팀,전기안전공사 관제시스템 Cloud 전환,2020.07.20,2021.07.19,ITO,"30,450,941",전략영업팀,한국전기안전공사
Cloud사업혁신팀,kt희망지음 cloudpack 공급_2년차,2020.07.18,2021.07.17,ITO,"23,973,120",그룹영업팀,주식회사 케이티희망지음
Cloud사업혁신팀,어다인 주식회사 CLOUD 시스템 구축,2020.07.21,2021.08.05,ITO,"1,545,445",그룹영업팀,어다인 주식회사
Cloud사업혁신팀,코리아경기도주식회사 G-cloud서비스,2020.07.25,2021.08.25,ITO,"4,885,618",유통영업팀,코리아경기도주식회사
Cloud사업혁신팀,엔에스케이덴탈코리아 Cloud서비스,2020.08.01,2021.07.31,ITO,"1,218,240",그룹영업팀,엔에스케이덴탈코리아 주식회사
Cloud사업혁신팀,소프트엔 Cloud 서비스(3년 약정),2020.07.16,2021.07.15,ITO,"2,217,503",그룹영업팀,(주)소프트엔
Cloud사업혁신팀,kt estate 휘트니스센터 헬스케어 Cloud구축(2020년),2020.07.21,2021.07.20,ITO,"12,465,543",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,kt cs 쇼핑몰 솔루션 Cloud,2020.07.30,2021.07.29,ITO,"15,672,783",그룹영업팀,(주)케이티씨에스
Cloud사업혁신팀,뉴아이텍 홈페이지 Cloud 전환_2년차,2020.09.01,2021.08.31,ITO,"1,357,440",그룹영업팀,뉴아이텍주식회사
Cloud사업혁신팀,kt skylife 로그수집용 Cloud청약 (2020년),2020.08.25,2021.08.24,ITO,"31,692,240",그룹영업팀,주식회사 케이티스카이라이프
Cloud사업혁신팀,지니뮤직 10jam Cloudpack 청약 3년차,2020.09.07,2021.09.06,ITO,"43,200,000",그룹영업팀,(주) 지니뮤직
Cloud사업혁신팀,NES 홈페이지 Cloud 구축 (5년차),2020.09.10,2021.09.09,ITO,"7,798,794",그룹영업팀,주식회사 엔이에스
Cloud사업혁신팀,kt MOS 북부 Cloud 청약 3년차,2020.10.04,2021.10.03,ITO,"71,268,000",그룹영업팀,주식회사 케이티엠오에스북부
Cloud사업혁신팀,kt MOS 남부 Cloud 청약 3년차,2020.10.04,2021.10.03,ITO,"76,265,678",그룹영업팀,(주)엠오에스남부
Cloud사업혁신팀,kt skylife ppv서비스 Cloud 청약 (3년청약 3년차),2020.10.01,2021.09.30,ITO,"25,541,110",그룹영업팀,주식회사 케이티스카이라이프
Cloud사업혁신팀,kt commerce cloudpack 청약 1년차,2020.10.26,2021.10.25,ITO,"248,627,171",그룹영업팀,주식회사 케이티커머스
Cloud사업혁신팀,바이오안정성정보센터 Cloud 시스템 구축(5년차),2020.11.01,2021.10.31,ITO,"1,202,580",유통영업팀,한국생명공학연구원
Cloud사업혁신팀,한국교육문화연구원 Cloud서비스,2020.11.05,2021.11.04,ITO,"3,958,827",유통영업팀,(주)한국교육문화연구원
Cloud사업혁신팀,kt sat MVSAT APMS Cloud 구축,2020.11.13,2021.11.12,ITO,"22,829,433",그룹영업팀,주식회사 케이티샛
Cloud사업혁신팀,[테크]수원시 지속가능도시재단 G-cloud서비스,2020.10.07,2021.10.06,ITO,"5,035,200",그룹영업팀,수원도시재단
Cloud사업혁신팀,kt estate 통합시스템 Cloud 구축,2020.11.13,2021.11.12,ITO,"159,212,630",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,kt mhows 신규사업용 Cloud 청약,2020.11.11,2021.11.10,ITO,"71,589,680",그룹영업팀,주식회사 케이티알파
Cloud사업혁신팀,소프트엔 KTP 공기오염측정 시스템 Cloud 서비스 (3년 청약),2020.11.19,2021.11.18,ITO,"1,267,200",유통영업팀,(주)소프트엔
Cloud사업혁신팀,경기복지재단 복지시설평가시스템 Cloud 구축 (3년 약정),2020.12.08,2021.12.07,ITO,"9,419,400",유통영업팀,재단법인 경기복지재단
Cloud사업혁신팀,[총판]부머스 인터넷방송관리시스템 Cloud 서비스(6년차),2021.01.01,2021.12.31,ITO,"32,400,000",유통영업팀,주식회사 부머스
Cloud사업혁신팀,헬스허브 클라우드 서비스,2021.01.28,2024.01.27,ITO,"366,935,040",유통영업팀,(주)헬스허브
Cloud사업혁신팀,kt cs 통합 이러닝 플랫폼 구축을 위한 소프트웨어 구매,2021.01.28,2021.02.19,IT 자산공급,"17,050,000",그룹영업팀,(주)케이티씨에스
Cloud사업혁신팀,한국정밀화학산업진흥협회 cloud 서비스,2021.02.09,2021.12.31,ITO,"42,091,532",유통영업팀,넥스젠어쏘시에이트(주)
Cloud사업혁신팀,한국가상화폐거래소(KOVEX) 클라우드이용(3년차),2021.04.01,2022.03.31,ITO,"65,282,280",유통영업팀,코벡스 주식회사
Cloud사업혁신팀,KT Cloud 대리점 계약,2021.03.15,2021.12.31,ITO,"6,400,252",Cloud사업혁신팀,주식회사 케이티
Cloud사업혁신팀,kt NexR 홈페이지 Cloud서비스_6년차,2021.04.22,2022.04.21,ITO,"8,400,000",그룹영업팀,(주)케이티넥스알
Cloud사업혁신팀,질병관리청 코로나119시스템 Cloud 구축(A/O서비스 포함),2021.04.17,2021.12.31,ITO,"920,120,000",유통영업팀,질병관리청
Cloud사업혁신팀,KAIST 안전관리시스템 Cloud 플랫폼 구축,2021.04.16,2022.04.15,ITO,"13,120,000",유통영업팀,한국과학기술원
Cloud사업혁신팀,Storywiz블라이스스토리AWS Cloud서비스,2021.05.12,2022.05.11,ITO,"23,545,878",그룹영업팀,(주)코리아리즘
Cloud사업혁신팀,한국가상화폐거래소(KOVEX) 운영서버 클라우드 청약,2021.05.24,2022.05.23,ITO,"134,430,000",유통영업팀,코벡스 주식회사
Cloud사업혁신팀,BC카드 NIA 빅데이터 플랫폼 Cloud서비스(2차년도)_2021년사업,2021.01.01,2021.12.31,ITO,"133,247,040",금융영업2팀,비씨카드(주)
Cloud사업혁신팀,한국금융IT 연금계좌 ETF 매매신호 전송시스템 클라우드 청약,2021.06.14,2022.06.13,ITO,"8,265,600",유통영업팀,(주)한국금융아이티
Cloud사업혁신팀,[리셀러] 어다인 주식회사 Cloud 시스템 구축,2021.07.21,2022.07.20,ITO,"1,538,580",유통영업팀,어다인 주식회사
Cloud사업혁신팀,[테크] 엔에스케이덴탈코리아 Cloud 서비스,2021.08.01,2022.07.31,ITO,"1,782,240",유통영업팀,엔에스케이덴탈코리아 주식회사
Cloud사업혁신팀,나스미디어 광고송출플랫폼 AWS 구축 (2021년도),2021.07.16,2022.07.15,ITO,"657,432,052",그룹영업팀,(주)나스미디어
Cloud사업혁신팀,kt telecop All-IoT 시스템 VPC 클라우드 이용 (21년),2021.08.01,2022.07.31,ITO,"375,600,000",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,"kt MOS 남부 백업, 매니지드 청약 (2021년)",2021.09.06,2022.09.05,ITO,"19,010,400",그룹영업팀,(주)엠오에스남부
Cloud사업혁신팀,"kt MOS 북부 백업, 매니지드 청약 (2021년)",2021.09.06,2022.09.05,ITO,"16,820,400",그룹영업팀,주식회사 케이티엠오에스북부
Cloud사업혁신팀,NES 홈페이지 Cloud 구축 (6년차)_2021년,2021.09.10,2022.09.09,ITO,"7,560,000",그룹영업팀,주식회사 엔이에스
Cloud사업혁신팀,kt skylife 로그 수집용 Cloud,2021.08.25,2022.08.24,ITO,"32,400,000",그룹영업팀,주식회사 케이티스카이라이프
Cloud사업혁신팀,질병관리청 코로나19 예방접종 인증시스템(Coov) G-Cloud 구축,2021.07.01,2021.12.31,ITO,"435,584,111",유통영업팀,질병관리청
Cloud사업혁신팀,kt MOS 남부 Cloud 청약_4년차,2021.10.04,2022.10.03,ITO,"82,732,944",그룹영업팀,(주)엠오에스남부
Cloud사업혁신팀,kt MOS 북부 Cloud 청약_4년차,2021.10.04,2022.10.03,ITO,"71,268,000",그룹영업팀,주식회사 케이티엠오에스북부
Cloud사업혁신팀,[총판] kt telecop 듀오 온라인가입센터 영업전산 Cloud 청약,2021.11.01,2022.10.31,ITO,"19,433,400",그룹영업팀,주식회사 케이티텔레캅
Cloud사업혁신팀,kt M mobile 상담 시스템 구축 (1년 연장),2021.11.01,2022.10.31,ITO,"153,204,236",유통영업팀,주식회사 케이티엠모바일
Cloud사업혁신팀,kt sat IFRS15 Cloud 구축,2021.09.20,2022.09.19,ITO,"20,545,760",그룹영업팀,주식회사 케이티샛
Cloud사업혁신팀,kt skylife PPV 서비스 Cloud 청약 (2021년도),2021.10.01,2022.09.30,ITO,"25,800,000",그룹영업팀,주식회사 케이티스카이라이프
Cloud사업혁신팀,kt estate 통합시스템 Cloud 구축 (2021년도),2021.11.13,2022.11.12,ITO,"184,262,640",그룹영업팀,(주)케이티에스테이트
Cloud사업혁신팀,한국금융IT ETF 매매신호 서비스 운영서버 클라우드 청약,2021.12.08,2022.12.07,ITO,"21,697,200",그룹영업팀,(주)한국금융아이티
Cloud사업혁신팀,한국의류시험연구원 빅데이터 Cloud 구축 (2021년도),2021.11.29,2021.12.31,ITO,"7,324,000",전략영업팀,(재)한국의류시험연구원
Cloud사업혁신팀,2021년 원격 백업 서비스 방화벽 구축,2021.12.20,2022.02.25,IT 자산공급,"56,115,000",Cloud사업혁신팀,주식회사 케이티
Cloud사업혁신팀,질병관리청 전자예방접종증명서 민간연계및 해외검증시스템 G-Cloud,2021.12.01,2021.12.31,ITO,"28,383,388",유통영업팀,질병관리청
Cloud사업혁신팀,경기복지재단 복지시설평가시스템 Cloud 구축 (2022년도),2021.12.08,2022.12.07,ITO,"9,419,400",그룹영업팀,재단법인 경기복지재단
Cloud솔루션개발팀,FlyingCube 2.0 솔루션 고도화 개발,2020.12.21,2021.06.30,SI,,Cloud솔루션개발팀,주식회사 케이티
Cloud솔루션개발팀,2020년 KT 렌탈유통 시스템 구축 인프라TA,2020.10.19,2021.01.19,SI,"17,100,000",Cloud솔루션개발팀,주식회사 케이티
Cloud솔루션개발팀,EPC AIDX플랫폼 컨테이너 플랫폼 2단계 고도화 개발,2021.05.12,2021.07.28,SI,"86,500,000",Cloud솔루션개발팀,주식회사 케이티
Cloud솔루션개발팀,2021년 EPC 네트워크  자동화 개발,2021.12.10,2022.04.29,SI,"97,020,000",Cloud솔루션개발팀,(주)케이티클라우드
CRM사업팀,신한생명 STT 시스템 유상 유지보수 계약,2020.04.01,2021.03.31,ITO,"19,996,364",금융영업1팀,신한라이프생명보험 주식회사
CRM사업팀,신한금융투자 CRM(개인/기업) 구축 사업,2020.09.07,2021.03.05,SI,"1,800,000,000",금융영업1팀,신한투자증권(주)
CRM사업팀,2020년 선불카드 POS유통 개인정보 처리시스템 보호 조치 개발,2020.12.01,2021.09.10,SI,"23,430,000",CRM사업팀,주식회사 케이티
CRM사업팀,2021년 전산개발업무 도급 계약,2021.01.01,2021.04.30,ITO,"80,400,000",금융영업1팀,(주)농협정보시스템
CRM사업팀,2020년 구목동이전관련 고객상담지식관리 클라우드 전환,2020.12.01,2021.03.31,SI,"286,000,000",CRM사업팀,주식회사 케이티
CRM사업팀,신한금융투자 CRM 유지보수 도급계약,2021.03.15,2022.02.07,SI,"498,200,000",금융영업1팀,신한투자증권(주)
CRM사업팀,신한생명 STT 시스템 유상 유지보수 계약 (2021년),2021.04.01,2022.03.31,ITO,"19,996,363",금융영업1팀,신한라이프생명보험 주식회사
CRM사업팀,2021년 국제전화 선불카드 POS 유지보수,2021.02.01,2022.01.31,ITO,"36,600,000",CRM사업팀,주식회사 케이티
CRM사업팀,상담 Assist QA 시스템 구축,2021.07.12,2022.01.31,SI,"585,000,000",CRM사업팀,주식회사 케이티
CRM사업팀,신한은행 금융소비자보호 디지털 플랫폼 구축,2021.11.01,2022.07.31,SI,"1,279,848,773",금융영업2팀,(주)신한은행
CRM사업팀,2022년 상담 Assist Self 학습 기능 구축,2021.12.29,2022.06.30,SI,"316,000,000",CRM사업팀,주식회사 케이티
Digico사업수행팀,[SM고도화]Agile 개발 Pool 지원체계 고도화,2021.07.01,2021.12.31,SI,"368,880,000",Digico사업수행팀,주식회사 케이티
DWP개발팀,2021년 사내시스템 AO운영,2021.01.01,2021.12.31,SI,,DWP개발팀,주식회사 케이티
DWP개발팀,2021년 WORKS Gotalk(화상회의) 이용료,2021.01.01,2021.12.31,SI,,DWP개발팀,주식회사 케이티
DWP개발팀,2021년 기업메시징 및 본인확인서비스 이용료,2021.01.01,2021.12.31,SI,,DWP개발팀,주식회사 케이티
DWP개발팀,kt ds 정보계 시스템 4종 L2C 전환,2021.05.01,2021.12.31,SI,,DWP개발팀,주식회사 케이티
DWP개발팀,2021년 그룹메일 AO 운영,2021.01.01,2021.12.31,SI,,DWP개발팀,주식회사 케이티
DWP개발팀,kt mhows Q-Portal MA 계약,2020.03.01,2021.02.28,ITO,"14,200,000",그룹영업팀,(주)케이티엠하우스
DWP개발팀,kt mhows 그룹전자결재서비스 이용,2020.03.01,2021.02.28,ITO,"10,260,000",그룹영업팀,(주)케이티엠하우스
DWP개발팀,PC자산관리 기능 개발,2020.09.07,2021.01.06,SI,"177,000,000",DWP개발팀,주식회사 케이티
DWP개발팀,2021 kt동우회 정보시스템 SM운영,2020.11.01,2021.10.31,ITO,"20,400,000",유통영업팀,사단법인케이티동우회
DWP개발팀,KT Cloud 메일시스템 EXO 구축,2020.12.17,2021.04.30,SI,"597,200,000",DWP개발팀,주식회사 케이티
